brand,product_name,product_category_tree,product_rating,retail_price,discounted_price,discount_percentage,main_category,sub_category,price_bucket,price_bucket_sort,discount_bucket,discount_bucket_sort
Allure Auto,Allure Auto CM 2083 Car Mat Nissan Micra,"[""Automotive >> Accessories & Spare parts >> Car Interior & Exterior >> Car Interior >> Car Mats""]",,4900.0,1599.0,67.36734693877551,Automotive,Accessories & Spare parts,₹1K–2K,3,60–80%,5
Allure Auto,Allure Auto CM 1442 Car Mat Ford Endeavour,"[""Automotive >> Accessories & Spare parts >> Car Interior & Exterior >> Car Interior >> Car Mats""]",,4900.0,1599.0,67.36734693877551,Automotive,Accessories & Spare parts,₹1K–2K,3,60–80%,5
Mooz,Mooz Beautiful Wheel Pizza Cutter,"[""Kitchen & Dining >> Kitchen Tools >> Kitchen Implements >> Pizza Cutters >> Mooz Pizza Cutters""]",,199.0,89.0,55.27638190954774,Kitchen & Dining,Kitchen Tools,<₹500,1,40–60%,4
Allure Auto,Allure Auto CM 955 Car Mat Skoda Fabia,"[""Automotive >> Accessories & Spare parts >> Car Interior & Exterior >> Car Interior >> Car Mats""]",,4200.0,1380.0,67.14285714285714,Automotive,Accessories & Spare parts,₹1K–2K,3,60–80%,5
Unique Design,Unique Design Marble Chopra Showpiece  -  8 cm,"[""Home Decor & Festive Needs >> Showpieces >> Ethnic >> Unique Design Ethnic""]",,599.0,249.0,58.43071786310517,Home Decor & Festive Needs,Showpieces,<₹500,1,40–60%,4
Trove,Trove Resin Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,799.0,350.0,56.19524405506884,Jewellery,Necklaces & Chains,<₹500,1,40–60%,4
Allure Auto,Allure Auto CM 1736 Car Mat Honda Brio,"[""Automotive >> Accessories & Spare parts >> Car Interior & Exterior >> Car Interior >> Car Mats""]",,4900.0,1599.0,67.36734693877551,Automotive,Accessories & Spare parts,₹1K–2K,3,60–80%,5
Allure Auto,Allure Auto CM 973 Car Mat Tata Sumo Grand,"[""Automotive >> Accessories & Spare parts >> Car Interior & Exterior >> Car Interior >> Car Mats""]",,4200.0,1380.0,67.14285714285714,Automotive,Accessories & Spare parts,₹1K–2K,3,60–80%,5
Youshine,Youshine Metal Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,295.0,148.0,49.83050847457628,Jewellery,Necklaces & Chains,<₹500,1,40–60%,4
Voylla,"Voylla Metal, Alloy Necklace","[""Jewellery >> Necklaces & Chains >> Necklaces""]",,410.0,369.0,10.0,Jewellery,Necklaces & Chains,<₹500,1,0–10%,1
Allure Auto,Allure Auto CM 285 Car Mat Chevrolet Aveo,"[""Automotive >> Accessories & Spare parts >> Car Interior & Exterior >> Car Interior >> Car Mats""]",,2800.0,920.0,67.14285714285714,Automotive,Accessories & Spare parts,₹500–1K,2,60–80%,5
Zaicus,Zaicus Vintage Rivets Choker Statement Alloy Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,699.0,199.0,71.5307582260372,Jewellery,Necklaces & Chains,<₹500,1,60–80%,5
Smghut,Smghut Paperino Wheel Pizza Cutter,"[""Kitchen & Dining >> Kitchen Tools >> Kitchen Implements >> Pizza Cutters >> Smghut Pizza Cutters""]",,1599.0,999.0,37.5234521575985,Kitchen & Dining,Kitchen Tools,₹500–1K,2,20–40%,3
Allure Auto,Allure Auto CM 1020 Car Mat Ford New Fiesta,"[""Automotive >> Accessories & Spare parts >> Car Interior & Exterior >> Car Interior >> Car Mats""]",,4900.0,1599.0,67.36734693877551,Automotive,Accessories & Spare parts,₹1K–2K,3,60–80%,5
UpTown,"UpTown Metal, Alloy Necklace","[""Jewellery >> Necklaces & Chains >> Necklaces""]",,500.0,399.0,20.200000000000003,Jewellery,Necklaces & Chains,<₹500,1,20–40%,3
Zakaah Jewels,Zakaah Jewels Sterling Silver Plated Stone Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,999.0,499.0,50.05005005005005,Jewellery,Necklaces & Chains,<₹500,1,40–60%,4
UpTown,UpTown Wood Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,550.0,399.0,27.454545454545453,Jewellery,Necklaces & Chains,<₹500,1,20–40%,3
Allure Auto,Allure Auto CM 1164 Car Mat HM Ambassador 2.0D,"[""Automotive >> Accessories & Spare parts >> Car Interior & Exterior >> Car Interior >> Car Mats""]",,4900.0,1599.0,67.36734693877551,Automotive,Accessories & Spare parts,₹1K–2K,3,60–80%,5
Voylla,"Voylla Metal, Alloy Necklace","[""Jewellery >> Necklaces & Chains >> Necklaces""]",,640.0,440.0,31.25,Jewellery,Necklaces & Chains,<₹500,1,20–40%,3
Vinnis,"Vinnis Bella Alloy, Plastic Necklace","[""Jewellery >> Necklaces & Chains >> Necklaces""]",,550.0,220.0,60.0,Jewellery,Necklaces & Chains,<₹500,1,40–60%,4
Allure Auto,Allure Auto CM 267 Car Mat Tata Zest,"[""Automotive >> Accessories & Spare parts >> Car Interior & Exterior >> Car Interior >> Car Mats""]",,3150.0,1350.0,57.14285714285714,Automotive,Accessories & Spare parts,₹1K–2K,3,40–60%,4
Voylla,Voylla Alloy Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,400.0,381.0,4.75,Jewellery,Necklaces & Chains,<₹500,1,0–10%,1
Allure Auto,Allure Auto CM 1208 Car Mat Maruti Baleno,"[""Automotive >> Accessories & Spare parts >> Car Interior & Exterior >> Car Interior >> Car Mats""]",,4900.0,1599.0,67.36734693877551,Automotive,Accessories & Spare parts,₹1K–2K,3,60–80%,5
Womens Trendz,Womens Trendz Alloy Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,2100.0,475.0,77.38095238095238,Jewellery,Necklaces & Chains,<₹500,1,60–80%,5
Allure Auto,Allure Auto CM 685 Car Mat Tata Nano,"[""Automotive >> Accessories & Spare parts >> Car Interior & Exterior >> Car Interior >> Car Mats""]",,2450.0,920.0,62.44897959183674,Automotive,Accessories & Spare parts,₹500–1K,2,60–80%,5
Aaradhi,Aaradhi Divya Mantra Blue Chalcedony Gemstone For Positive Energy Chalcedony Stone Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,1800.0,599.0,66.72222222222223,Jewellery,Necklaces & Chains,₹500–1K,2,60–80%,5
Lovehome,Lovehome Wheel Pizza Cutter,"[""Kitchen & Dining >> Kitchen Tools >> Kitchen Implements >> Pizza Cutters >> Lovehome Pizza Cutters""]",,210.0,150.0,28.57142857142857,Kitchen & Dining,Kitchen Tools,<₹500,1,20–40%,3
Womens Trendz,Womens Trendz Kolhapuri Saaj Thushi Crystal Yellow Gold Plated Alloy Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,1980.0,445.0,77.52525252525253,Jewellery,Necklaces & Chains,<₹500,1,60–80%,5
Allure Auto,Allure Auto CM 914 Car Mat Mahindra Thar,"[""Automotive >> Accessories & Spare parts >> Car Interior & Exterior >> Car Interior >> Car Mats""]",,4200.0,1380.0,67.14285714285714,Automotive,Accessories & Spare parts,₹1K–2K,3,60–80%,5
Voylla,"Voylla Metal, Alloy Necklace","[""Jewellery >> Necklaces & Chains >> Necklaces""]",5.0,379.0,189.0,50.131926121372025,Jewellery,Necklaces & Chains,<₹500,1,40–60%,4
Allure Auto,Allure Auto CM 1861 Car Mat Fiat Avventura,"[""Automotive >> Accessories & Spare parts >> Car Interior & Exterior >> Car Interior >> Car Mats""]",,4900.0,1599.0,67.36734693877551,Automotive,Accessories & Spare parts,₹1K–2K,3,60–80%,5
Voylla,Voylla Crystal Alloy Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,449.0,329.0,26.7260579064588,Jewellery,Necklaces & Chains,<₹500,1,20–40%,3
Voylla,Voylla Artifictial Classic Textured Silver Plated Cotton Dori Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,469.0,320.0,31.76972281449893,Jewellery,Necklaces & Chains,<₹500,1,20–40%,3
Allure Auto,Allure Auto CM 544 Car Mat Tata Safari,"[""Automotive >> Accessories & Spare parts >> Car Interior & Exterior >> Car Interior >> Car Mats""]",,2800.0,920.0,67.14285714285714,Automotive,Accessories & Spare parts,₹500–1K,2,60–80%,5
Pratha,Pratha Wheel Pizza Cutter,"[""Kitchen & Dining >> Kitchen Tools >> Kitchen Implements >> Pizza Cutters >> Pratha Pizza Cutters""]",,750.0,180.0,76.0,Kitchen & Dining,Kitchen Tools,<₹500,1,60–80%,5
Voylla,Voylla Artificial Classic Plain Yellow Gold Plated Alloy Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,549.0,479.0,12.750455373406194,Jewellery,Necklaces & Chains,<₹500,1,10–20%,2
Allure Auto,Allure Auto CM 852 Car Mat Volkswagen Vento,"[""Automotive >> Accessories & Spare parts >> Car Interior & Exterior >> Car Interior >> Car Mats""]",,4200.0,1380.0,67.14285714285714,Automotive,Accessories & Spare parts,₹1K–2K,3,60–80%,5
A Bit of Me,A Bit of Me Au Fait? Alloy Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,599.0,599.0,0.0,Jewellery,Necklaces & Chains,₹500–1K,2,0–10%,1
3a AUTOCARE,3a AUTOCARE Car Mat Mahindra Scorpio,"[""Automotive >> Accessories & Spare parts >> Car Interior & Exterior >> Car Interior >> Car Mats""]",,3500.0,2750.0,21.428571428571427,Automotive,Accessories & Spare parts,₹2K–5K,4,20–40%,3
Voylla,Voylla Yellow Gold Plated Alloy Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,499.0,499.0,0.0,Jewellery,Necklaces & Chains,<₹500,1,0–10%,1
UpTown,"UpTown Metal, Alloy Necklace","[""Jewellery >> Necklaces & Chains >> Necklaces""]",,650.0,450.0,30.76923076923077,Jewellery,Necklaces & Chains,<₹500,1,20–40%,3
Lal Haveli,Lal Haveli Beautiful Wooden Jharoka Photo Frames Showpiece  -  43.18 cm,"[""Home Decor & Festive Needs >> Showpieces >> Ethnic >> Lal Haveli Ethnic""]",,2000.0,1499.0,25.05,Home Decor & Festive Needs,Showpieces,₹1K–2K,3,20–40%,3
Voylla,Voylla Yellow Gold Plated Alloy Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,439.0,329.0,25.05694760820046,Jewellery,Necklaces & Chains,<₹500,1,20–40%,3
Allure Auto,Allure Auto CM 407 Car Mat Tata Victa,"[""Automotive >> Accessories & Spare parts >> Car Interior & Exterior >> Car Interior >> Car Mats""]",,2800.0,920.0,67.14285714285714,Automotive,Accessories & Spare parts,₹500–1K,2,60–80%,5
Aaradhi,Aaradhi Divya Mantra Onyx Gemstone Positive Energy Onyx Stone Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,1200.0,999.0,16.75,Jewellery,Necklaces & Chains,₹500–1K,2,10–20%,2
WonderChef,WonderChef Trudeau 990012 Wheel Pizza Cutter,"[""Kitchen & Dining >> Kitchen Tools >> Kitchen Implements >> Pizza Cutters >> WonderChef Pizza Cutters""]",,1099.0,1099.0,0.0,Kitchen & Dining,Kitchen Tools,₹1K–2K,3,0–10%,1
Village Handicrafts,"Village Handicrafts Rose Gold Plated Alloy, Glass, Resin Choker","[""Jewellery >> Necklaces & Chains >> Necklaces""]",,450.0,420.0,6.666666666666667,Jewellery,Necklaces & Chains,<₹500,1,0–10%,1
Shree Homdecor,Shree Homdecor Floor rangoli Showpiece  -  21 cm,"[""Home Decor & Festive Needs >> Showpieces >> Ethnic >> Shree Homdecor Ethnic""]",,799.0,699.0,12.51564455569462,Home Decor & Festive Needs,Showpieces,₹500–1K,2,10–20%,2
Voylla,Voylla Yellow Gold Plated Fabric Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,490.0,446.0,8.979591836734693,Jewellery,Necklaces & Chains,<₹500,1,0–10%,1
Allure Auto,Allure Auto CM 1097 Car Mat Skoda Fabia,"[""Automotive >> Accessories & Spare parts >> Car Interior & Exterior >> Car Interior >> Car Mats""]",,4900.0,1599.0,67.36734693877551,Automotive,Accessories & Spare parts,₹1K–2K,3,60–80%,5
Voylla,Voylla Artificial Classic Plain Silver Plated Alloy Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,459.0,289.0,37.03703703703704,Jewellery,Necklaces & Chains,<₹500,1,20–40%,3
Allure Auto,Allure Auto CM 1822 Car Mat Tata Safari,"[""Automotive >> Accessories & Spare parts >> Car Interior & Exterior >> Car Interior >> Car Mats""]",,4900.0,1599.0,67.36734693877551,Automotive,Accessories & Spare parts,₹1K–2K,3,60–80%,5
Pratha,Pratha Wheel Pizza Cutter,"[""Kitchen & Dining >> Kitchen Tools >> Kitchen Implements >> Pizza Cutters >> Pratha Pizza Cutters""]",,500.0,180.0,64.0,Kitchen & Dining,Kitchen Tools,<₹500,1,60–80%,5
Voylla,Voylla Artifictial Classic Plain Alloy Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,689.0,499.0,27.576197387518143,Jewellery,Necklaces & Chains,<₹500,1,20–40%,3
Allure Auto,Allure Auto CM 1605 Car Mat Hyundai Fluidic Verna,"[""Automotive >> Accessories & Spare parts >> Car Interior & Exterior >> Car Interior >> Car Mats""]",,4900.0,1599.0,67.36734693877551,Automotive,Accessories & Spare parts,₹1K–2K,3,60–80%,5
YugshaJewels,YugshaJewels Brass Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,1699.0,449.0,73.57268981753973,Jewellery,Necklaces & Chains,<₹500,1,60–80%,5
Allure Auto,Allure Auto CM 367 Car Mat Maruti Ritz,"[""Automotive >> Accessories & Spare parts >> Car Interior & Exterior >> Car Interior >> Car Mats""]",,2800.0,920.0,67.14285714285714,Automotive,Accessories & Spare parts,₹500–1K,2,60–80%,5
MCB Exports,MCB Exports Mini 6 Drawer Chest Showpiece  -  28 cm,"[""Home Decor & Festive Needs >> Showpieces >> Ethnic >> MCB Exports Ethnic""]",,3699.0,3299.0,10.813733441470667,Home Decor & Festive Needs,Showpieces,₹2K–5K,4,10–20%,2
Adorelabel,Adorelabel The All Time Chic Poppy - Yellow Metal Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,2760.0,828.0,70.0,Jewellery,Necklaces & Chains,₹500–1K,2,60–80%,5
Addons,Addons Bella Alloy Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,1499.0,675.0,54.96997998665777,Jewellery,Necklaces & Chains,₹500–1K,2,40–60%,4
Voylla,Voylla Alloy Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,380.0,380.0,0.0,Jewellery,Necklaces & Chains,<₹500,1,0–10%,1
Shoppingtara,Shoppingtara Paper Mache 3 Piece Elephant Home Decor Gift Showpiece  -  4 cm,"[""Home Decor & Festive Needs >> Showpieces >> Shoppingtara Showpieces""]",,1520.0,489.0,67.82894736842105,Home Decor & Festive Needs,Showpieces,<₹500,1,60–80%,5
Voylla,"Voylla Metal, Alloy Necklace","[""Jewellery >> Necklaces & Chains >> Necklaces""]",,499.0,310.0,37.87575150300601,Jewellery,Necklaces & Chains,<₹500,1,20–40%,3
Allure Auto,Allure Auto CM 195 Car Mat Hyundai Verna Fluidic,"[""Automotive >> Accessories & Spare parts >> Car Interior & Exterior >> Car Interior >> Car Mats""]",,3150.0,1350.0,57.14285714285714,Automotive,Accessories & Spare parts,₹1K–2K,3,40–60%,4
Aaishwarya,Aaishwarya Glamour Green Crystal Alloy Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,1650.0,649.0,60.66666666666667,Jewellery,Necklaces & Chains,₹500–1K,2,60–80%,5
Allure Auto,Allure Auto CM 1733 Car Mat HM Ambassador MPFi,"[""Automotive >> Accessories & Spare parts >> Car Interior & Exterior >> Car Interior >> Car Mats""]",,4900.0,1599.0,67.36734693877551,Automotive,Accessories & Spare parts,₹1K–2K,3,60–80%,5
Voylla,"Voylla Metal, Alloy Necklace","[""Jewellery >> Necklaces & Chains >> Necklaces""]",,390.0,390.0,0.0,Jewellery,Necklaces & Chains,<₹500,1,0–10%,1
UpTown,UpTown Fabric Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,699.0,399.0,42.91845493562232,Jewellery,Necklaces & Chains,<₹500,1,40–60%,4
Allure Auto,Allure Auto CM 108 Car Mat Skoda Yeti,"[""Automotive >> Accessories & Spare parts >> Car Interior & Exterior >> Car Interior >> Car Mats""]",,3150.0,1350.0,57.14285714285714,Automotive,Accessories & Spare parts,₹1K–2K,3,40–60%,4
Allure Auto,Allure Auto CM 1263 Car Mat Toyota Camry,"[""Automotive >> Accessories & Spare parts >> Car Interior & Exterior >> Car Interior >> Car Mats""]",,4900.0,1599.0,67.36734693877551,Automotive,Accessories & Spare parts,₹1K–2K,3,60–80%,5
Voylla,"Voylla Metal, Alloy Necklace","[""Jewellery >> Necklaces & Chains >> Necklaces""]",,499.0,401.0,19.639278557114228,Jewellery,Necklaces & Chains,<₹500,1,10–20%,2
UpTown,UpTown Acrylic Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,775.0,399.0,48.516129032258064,Jewellery,Necklaces & Chains,<₹500,1,40–60%,4
Voylla,"Voylla Metal, Alloy Necklace","[""Jewellery >> Necklaces & Chains >> Necklaces""]",,360.0,360.0,0.0,Jewellery,Necklaces & Chains,<₹500,1,0–10%,1
Allure Auto,Allure Auto CM 114 Car Mat Tata Indigo,"[""Automotive >> Accessories & Spare parts >> Car Interior & Exterior >> Car Interior >> Car Mats""]",,3150.0,1350.0,57.14285714285714,Automotive,Accessories & Spare parts,₹1K–2K,3,40–60%,4
3a Autocare,3a Autocare Fortuner Car Mat Toyota Fortuner,"[""Automotive >> Accessories & Spare parts >> Car Interior & Exterior >> Car Interior >> Car Mats""]",,3500.0,2650.0,24.285714285714285,Automotive,Accessories & Spare parts,₹2K–5K,4,20–40%,3
Vinnis,"Vinnis Metal, Alloy, Fabric Necklace","[""Jewellery >> Necklaces & Chains >> Necklaces""]",,449.0,399.0,11.1358574610245,Jewellery,Necklaces & Chains,<₹500,1,10–20%,2
Pearl Berry,Pearl Berry Rolling Pizza Cutter,"[""Kitchen & Dining >> Kitchen Tools >> Kitchen Implements >> Pizza Cutters >> Pearl Berry Pizza Cutters""]",,399.0,79.0,80.20050125313283,Kitchen & Dining,Kitchen Tools,<₹500,1,80%+,6
Adorelabel,Adorelabel The Vintage Egyptian - Silver Brass Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,2904.0,871.0,70.0068870523416,Jewellery,Necklaces & Chains,₹500–1K,2,60–80%,5
King International,King International Ergonomic Design with Long Gripped Handle Rolling Pizza Cutter,"[""Kitchen & Dining >> Kitchen Tools >> Kitchen Implements >> Pizza Cutters >> King International Pizza Cutters""]",,299.0,199.0,33.44481605351171,Kitchen & Dining,Kitchen Tools,<₹500,1,20–40%,3
UpTown,"UpTown Metal, Alloy Necklace","[""Jewellery >> Necklaces & Chains >> Necklaces""]",1.0,399.0,235.0,41.10275689223057,Jewellery,Necklaces & Chains,<₹500,1,40–60%,4
Voylla,Voylla Rhodium Plated Alloy Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,1259.0,469.0,62.74821286735504,Jewellery,Necklaces & Chains,<₹500,1,60–80%,5
Surface180,Surface180 Fascinating Antique Style Wooden Three Drawer Box Showpiece  -  20 cm,"[""Home Decor & Festive Needs >> Table Decor & Handicrafts >> Showpieces >> Ethnic >> Surface180 Ethnic""]",,1285.0,1257.0,2.178988326848249,Home Decor & Festive Needs,Table Decor & Handicrafts,₹1K–2K,3,0–10%,1
Voylla,Voylla Yellow Gold Plated Alloy Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,390.0,390.0,0.0,Jewellery,Necklaces & Chains,<₹500,1,0–10%,1
Voylla,Voylla Artificial Classic Textured Silver Plated Alloy Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,469.0,299.0,36.24733475479744,Jewellery,Necklaces & Chains,<₹500,1,20–40%,3
Tatvaarts,Tatvaarts Ashta Lakshmi (Bronze-Finish) Showpiece  -  27.94 cm,"[""Home Decor & Festive Needs >> Showpieces >> Ethnic >> Tatvaarts Ethnic""]",,13500.0,12500.0,7.4074074074074066,Home Decor & Festive Needs,Showpieces,₹5K+,5,0–10%,1
Visaga,Visaga Plastic Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,300.0,255.0,15.0,Jewellery,Necklaces & Chains,<₹500,1,10–20%,2
Allure Auto,Allure Auto CM 1453 Car Mat Honda CR-V,"[""Automotive >> Accessories & Spare parts >> Car Interior & Exterior >> Car Interior >> Car Mats""]",,4900.0,1599.0,67.36734693877551,Automotive,Accessories & Spare parts,₹1K–2K,3,60–80%,5
Aaishwarya,Aaishwarya Enchanting Leaf & Pearls Alloy Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,1200.0,599.0,50.083333333333336,Jewellery,Necklaces & Chains,₹500–1K,2,40–60%,4
Allure Auto,Allure Auto CM 120 Car Mat Tata Sumo,"[""Automotive >> Accessories & Spare parts >> Car Interior & Exterior >> Car Interior >> Car Mats""]",,3150.0,1350.0,57.14285714285714,Automotive,Accessories & Spare parts,₹1K–2K,3,40–60%,4
Vinnis,Vinnis Bella Resin Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,650.0,450.0,30.76923076923077,Jewellery,Necklaces & Chains,<₹500,1,20–40%,3
Volaliva,Volaliva Metal Choker,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,550.0,350.0,36.36363636363637,Jewellery,Necklaces & Chains,<₹500,1,20–40%,3
